GEO.id,Id
HC01_EST_VC137,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_MOE_VC137,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_EST_VC137,Foreign born; Born in Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_MOE_VC137,Foreign born; Born in Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_EST_VC137,Foreign born; Born in Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_MOE_VC137,Foreign born; Born in Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_EST_VC137,Foreign born; Born in South Central Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_MOE_VC137,Foreign born; Born in South Central Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC05_EST_VC137,Foreign born; Born in South Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC05_MOE_VC137,Foreign born; Born in South Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC06_EST_VC137,Foreign born; Born in Western Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC06_MOE_VC137,Foreign born; Born in Western Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_EST_VC138,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC01_MOE_VC138,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC02_EST_VC138,Foreign born; Born in Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC02_MOE_VC138,Foreign born; Born in Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC03_EST_VC138,Foreign born; Born in Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC03_MOE_VC138,Foreign born; Born in Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC04_EST_VC138,Foreign born; Born in South Central Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC04_MOE_VC138,Foreign born; Born in South Central Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC05_EST_VC138,Foreign born; Born in South Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC05_MOE_VC138,Foreign born; Born in South Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC06_EST_VC138,Foreign born; Born in Western Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC06_MOE_VC138,Foreign born; Born in Western Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 5 years only
HC01_EST_VC139,"Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_MOE_VC139,"Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_EST_VC139,"Foreign born; Born in Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_MOE_VC139,"Foreign born; Born in Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_EST_VC139,"Foreign born; Born in Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_MOE_VC139,"Foreign born; Born in Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_EST_VC139,"Foreign born; Born in South Central Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_MOE_VC139,"Foreign born; Born in South Central Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC05_EST_VC139,"Foreign born; Born in South Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC05_MOE_VC139,"Foreign born; Born in South Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC06_EST_VC139,"Foreign born; Born in Western Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC06_MOE_VC139,"Foreign born; Born in Western Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_EST_VC140,"Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_MOE_VC140,"Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_EST_VC140,"Foreign born; Born in Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_MOE_VC140,"Foreign born; Born in Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_EST_VC140,"Foreign born; Born in Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_MOE_VC140,"Foreign born; Born in Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_EST_VC140,"Foreign born; Born in South Central Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_MOE_VC140,"Foreign born; Born in South Central Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC05_EST_VC140,"Foreign born; Born in South Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC05_MOE_VC140,"Foreign born; Born in South Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC06_EST_VC140,"Foreign born; Born in Western Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC06_MOE_VC140,"Foreign born; Born in Western Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_EST_VC141,"Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC01_MOE_VC141,"Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC02_EST_VC141,"Foreign born; Born in Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC02_MOE_VC141,"Foreign born; Born in Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC03_EST_VC141,"Foreign born; Born in Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC03_MOE_VC141,"Foreign born; Born in Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC04_EST_VC141,"Foreign born; Born in South Central Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC04_MOE_VC141,"Foreign born; Born in South Central Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC05_EST_VC141,"Foreign born; Born in South Eastern Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC05_MOE_VC141,"Foreign born; Born in South Eastern Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC06_EST_VC141,"Foreign born; Born in Western Asia; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC06_MOE_VC141,"Foreign born; Born in Western Asia; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 5 years only"
HC01_EST_VC142,Total; Estimate; Occupied housing units
HC01_MOE_VC142,Total; Margin of Error; Occupied housing units
HC02_EST_VC142,Foreign born; Born in Asia; Estimate; Occupied housing units
HC02_MOE_VC142,Foreign born; Born in Asia; Margin of Error; Occupied housing units
HC03_EST_VC142,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units
HC03_MOE_VC142,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units
HC04_EST_VC142,Foreign born; Born in South Central Asia; Estimate; Occupied housing units
HC04_MOE_VC142,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units
HC05_EST_VC142,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units
HC05_MOE_VC142,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units
HC06_EST_VC142,Foreign born; Born in Western Asia; Estimate; Occupied housing units
HC06_MOE_VC142,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units
HC01_EST_VC144,Total; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC01_MOE_VC144,Total; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC02_EST_VC144,Foreign born; Born in Asia; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC02_MOE_VC144,Foreign born; Born in Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC03_EST_VC144,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC03_MOE_VC144,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC04_EST_VC144,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC04_MOE_VC144,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC05_EST_VC144,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC05_MOE_VC144,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC06_EST_VC144,Foreign born; Born in Western Asia; Estimate; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC06_MOE_VC144,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Owner-occupied housing units
HC01_EST_VC145,Total; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC01_MOE_VC145,Total; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC02_EST_VC145,Foreign born; Born in Asia; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC02_MOE_VC145,Foreign born; Born in Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC03_EST_VC145,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC03_MOE_VC145,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC04_EST_VC145,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC04_MOE_VC145,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC05_EST_VC145,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC05_MOE_VC145,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC06_EST_VC145,Foreign born; Born in Western Asia; Estimate; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC06_MOE_VC145,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Renter-occupied housing units
HC01_EST_VC146,Total; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC01_MOE_VC146,Total; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC02_EST_VC146,Foreign born; Born in Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC02_MOE_VC146,Foreign born; Born in Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC03_EST_VC146,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC03_MOE_VC146,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC04_EST_VC146,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC04_MOE_VC146,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC05_EST_VC146,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC05_MOE_VC146,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC06_EST_VC146,Foreign born; Born in Western Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC06_MOE_VC146,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of owner-occupied unit
HC01_EST_VC147,Total; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC01_MOE_VC147,Total; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC02_EST_VC147,Foreign born; Born in Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC02_MOE_VC147,Foreign born; Born in Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC03_EST_VC147,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC03_MOE_VC147,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC04_EST_VC147,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC04_MOE_VC147,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC05_EST_VC147,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC05_MOE_VC147,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC06_EST_VC147,Foreign born; Born in Western Asia; Estimate; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC06_MOE_VC147,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - HOUSING TENURE - Average household size of renter-occupied unit
HC01_EST_VC149,Total; Estimate; Occupied housing units - ROOMS - 1 room
HC01_MOE_VC149,Total; Margin of Error; Occupied housing units - ROOMS - 1 room
HC02_EST_VC149,Foreign born; Born in Asia; Estimate; Occupied housing units - ROOMS - 1 room
HC02_MOE_VC149,Foreign born; Born in Asia; Margin of Error; Occupied housing units - ROOMS - 1 room
HC03_EST_VC149,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - ROOMS - 1 room
HC03_MOE_VC149,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 1 room
HC04_EST_VC149,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - ROOMS - 1 room
HC04_MOE_VC149,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - ROOMS - 1 room
HC05_EST_VC149,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - ROOMS - 1 room
HC05_MOE_VC149,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 1 room
HC06_EST_VC149,Foreign born; Born in Western Asia; Estimate; Occupied housing units - ROOMS - 1 room
HC06_MOE_VC149,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - ROOMS - 1 room
HC01_EST_VC150,Total; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC01_MOE_VC150,Total; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC02_EST_VC150,Foreign born; Born in Asia; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC02_MOE_VC150,Foreign born; Born in Asia; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC03_EST_VC150,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC03_MOE_VC150,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC04_EST_VC150,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC04_MOE_VC150,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC05_EST_VC150,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC05_MOE_VC150,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC06_EST_VC150,Foreign born; Born in Western Asia; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC06_MOE_VC150,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC01_EST_VC151,Total; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC01_MOE_VC151,Total; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC02_EST_VC151,Foreign born; Born in Asia; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC02_MOE_VC151,Foreign born; Born in Asia; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC03_EST_VC151,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC03_MOE_VC151,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC04_EST_VC151,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC04_MOE_VC151,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC05_EST_VC151,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC05_MOE_VC151,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC06_EST_VC151,Foreign born; Born in Western Asia; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC06_MOE_VC151,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC01_EST_VC152,Total; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC01_MOE_VC152,Total; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC02_EST_VC152,Foreign born; Born in Asia; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC02_MOE_VC152,Foreign born; Born in Asia; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC03_EST_VC152,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC03_MOE_VC152,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC04_EST_VC152,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC04_MOE_VC152,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC05_EST_VC152,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC05_MOE_VC152,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC06_EST_VC152,Foreign born; Born in Western Asia; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC06_MOE_VC152,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC01_EST_VC153,Total; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC01_MOE_VC153,Total; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC02_EST_VC153,Foreign born; Born in Asia; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC02_MOE_VC153,Foreign born; Born in Asia; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC03_EST_VC153,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC03_MOE_VC153,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC04_EST_VC153,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC04_MOE_VC153,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC05_EST_VC153,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC05_MOE_VC153,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC06_EST_VC153,Foreign born; Born in Western Asia; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC06_MOE_VC153,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC01_EST_VC154,Total; Estimate; Occupied housing units - Median number of rooms
HC01_MOE_VC154,Total; Margin of Error; Occupied housing units - Median number of rooms
HC02_EST_VC154,Foreign born; Born in Asia; Estimate; Occupied housing units - Median number of rooms
HC02_MOE_VC154,Foreign born; Born in Asia; Margin of Error; Occupied housing units - Median number of rooms
HC03_EST_VC154,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - Median number of rooms
HC03_MOE_VC154,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - Median number of rooms
